Id,SalePrice
2736,172765.92799118572
2737,96439.08817045501
2738,195002.58879589205
2739,193454.22635017234
2740,153646.86224607873
2741,129147.61028969105
2742,206780.40375935487
2743,191426.21211345843
2744,164089.0014546047
2745,136451.61877643174
2746,97151.73530241328
2747,158740.7890898081
2748,148107.6440509061
2749,167917.9150788448
2750,138376.22066479165
2751,128701.68598192779
2752,248989.59128180303
2753,164998.4731131456
2754,276609.2266317989
2755,140735.75011555073
2756,134155.70326671455
2757,124835.05935723128
2758,54840.9024248862
2759,176810.2492842497
2760,157343.20901987236
2761,189317.00933218258
2762,154738.74318439703
2763,212968.81184131184
2764,175183.84181375356
2765,286136.3833637297
2766,148607.6070401137
2767,105915.2152471686
2768,144327.76345993322
2769,140479.80103795056
2770,117057.38867622767
2771,80078.6005254117
2772,101432.9365109276
2773,184947.0018222239
2774,130003.78194412001
2775,129209.20652961597
2776,116111.50200560712
2777,163273.84036128936
2778,103561.145899066
2779,145181.2189576851
2780,98758.56751706082
2781,71694.10109667279
2782,128120.68885416473
2783,93673.85427032044
2784,134351.36136286933
2785,165999.52527232893
2786,38365.94353902296
2787,99899.11463559077
2788,128448.739920555
2789,189737.0312431216
2790,112662.76186727658
2791,172019.77081753217
2792,84754.33706330255
2793,147406.4462646044
2794,80562.06049603621
2795,86615.92403345449
2796,108027.44972719997
2797,293519.3167754146
2798,144436.99950983044
2799,96089.55517341255
2800,52862.583338399694
2801,79514.33802346363
2802,121847.17698325664
2803,228618.13268898765
2804,152338.175582758
2805,73972.19586154047
2806,104726.59286611991
2807,186858.2061749242
2808,190667.51786883408
2809,118429.77342046876
2810,96537.67381470652
2811,199707.33137870202
2812,199681.3382787528
2813,254132.7829568434
2814,232446.94531166562
2815,154159.73522887818
2816,213340.59766248066
2817,170786.82993390155
2818,140931.86795412458
2819,135947.746598267
2820,156060.56428529852
2821,113669.34003352527
2822,213705.8209887794
2823,327923.06969736604
2824,239609.58491754055
2825,178413.07341317864
2826,126823.0026063342
2827,130854.12597140676
2828,276801.50879853056
2829,236768.5393447259
2830,257648.44806952274
2831,188565.61833117952
2832,231281.11392038627
2833,272701.10284957173
2834,237808.54740270617
2835,255645.9144949377
2836,239990.6973916704
2837,155297.82434769341
2838,160641.01706983824
2839,251803.83169875934
2840,183816.980625865
2841,214475.71896372794
2842,227813.08400381988
2843,181053.90094650484
2844,187769.7278572696
2845,105796.42602995285
2846,235731.7979931613
2847,217759.0945965357
2848,195765.27219600615
2849,224242.98839789475
2850,268292.7867097752
2851,254722.60592433877
2852,227496.7029401564
2853,235529.8674159506
2854,139674.05526881822
2855,187536.20008391322
2856,221420.88865517988
2857,214955.51864239346
2858,206046.2015363526
2859,166701.61028153295
2860,87048.45119277961
2861,136736.18930261635
2862,256901.70039153556
2863,108015.56852136565
2864,260580.82530384208
2865,155189.38643209176
2866,198371.64669366562
2867,99895.60317826862
2868,84696.66096375302
2869,100231.50414037058
2870,179040.95310004105
2871,60798.965777821635
2872,56866.63221061665
2873,113876.38174474878
2874,121537.0774100744
2875,84094.88199353368
2876,181357.18465728202
2877,128530.88181021244
2878,136424.5063451081
2879,158428.1673831762
2880,102460.10199212031
2881,157540.17397601187
2882,138594.70846994536
2883,174655.7952987072
2884,206908.5361837521
2885,180252.19413689047
2886,219566.83339630353
2887,63084.56104070172
2888,116643.7614863351
2889,45879.918122298666
2890,68451.69747189795
2891,151139.7467142986
2892,25295.793743330374
2893,102053.29210709152
2894,-10317.653193799313
2895,247301.06831877294
2896,233006.03022806713
2897,213343.2630167481
2898,210879.90017081052
2899,239140.4667534744
2900,181994.52348773708
2901,233843.9678377837
2902,217490.89200105818
2903,300616.815749414
2904,334051.9351386712
2905,95829.91359372313
2906,216900.1541835168
2907,116125.5517622034
2908,134953.45009980048
2909,200408.55436164426
2910,53988.32418355152
2911,120450.11956073201
2912,190975.3577831393
2913,86161.99916258248
2914,66740.67253422641
2915,76513.51288204771
2916,76348.53118336885
2917,190813.29558652558
2918,122651.24368164403
2919,256319.72788725374
